Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
424798,2020-12-02 20:10:26,4451952084362894,fraud_Renner Ltd,home,73.88,Joseph,Davis,M,941 Adam Stravenue,Nazareth,TX,79063,34.5444,-102.1069,686,Petroleum engineer,1980-07-30,d6613addfa3223dc1bafd77deb0205e5,1386015026,33.831947,-102.132815,0
345418,2020-11-01 17:46:04,346273234529002,fraud_Volkman PLC,food_dining,23.66,Donna,Moreno,F,32301 Albert River Suite 364,Ronceverte,WV,24970,37.7418,-80.4626,4575,Statistician,1991-10-22,677bc0ed1f36dca6ddab762e1352b43c,1383327964,36.742646,-80.88203100000001,0
389615,2020-11-21 01:34:45,568279015842,"fraud_Mosciski, Gislason and Mertz",grocery_pos,105.85,Micheal,Hernandez,M,6139 Mark Rapid Apt. 651,Christine,ND,58015,46.5522,-96.7909,291,Television floor manager,1991-05-01,9edfd2f0a0fd6119c3e19698047826ce,1384997685,45.840776,-97.771505,0
356377,2020-11-06 11:53:51,2229378226512508,fraud_Hermann and Sons,shopping_pos,128.15,Thomas,Hale,M,949 Smith Parkway,Cazenovia,WI,53924,43.4987,-90.2796,1360,Occupational hygienist,1984-11-06,d1fb36a2d5fc029038e4ee7e8b43c841,1383738831,42.948765,-89.451318,0
295528,2020-10-10 22:21:51,30328384440870,"fraud_Lakin, Ferry and Beatty",food_dining,18.6,Helen,Campbell,F,182 Sergio Summit Apt. 129,Browning,MO,64630,40.029,-93.1607,602,Cytogeneticist,1954-07-14,44fd6ed583e7e75460ec7c894618ac6c,1381443711,39.185027000000005,-93.640506,0
128131,2020-08-04 16:37:16,30551643947183,fraud_Klein Group,entertainment,176.32,Morgan,Smith,F,1441 Bradley Place,Grover,NC,28073,35.1836,-81.4552,5621,Toxicologist,1973-11-14,4fa6faa4dc8de4f2741334b5266172b9,1375634236,35.725447,-80.986604,0
173300,2020-08-21 02:56:30,213180742685905,fraud_Goodwin-Nitzsche,grocery_pos,105.64,Kayla,Sutton,F,010 Weaver Land,Carlotta,CA,95528,40.507,-123.9743,1139,"Therapist, occupational",1951-01-15,ae6059c5ab177c6ab062f95c69afe70c,1377053790,40.806009,-123.930684,0
171820,2020-08-20 12:58:18,4997733566924489,fraud_Berge-Ullrich,home,88.13,Stephanie,Taylor,F,598 Martin Pine Suite 365,Saint Paul,MN,55128,44.9913,-92.9487,753116,Fisheries officer,1971-08-06,2e318d14b0f6851b37ff56f55683b826,1377003498,45.878438,-92.920916,0
396215,2020-11-23 17:52:48,6593250708747804,fraud_Kihn Inc,shopping_pos,9.44,Melissa,Meza,F,244 Abbott Parkway,Loxahatchee,FL,33470,26.7383,-80.27600000000001,26551,Paramedic,1977-01-04,44e4927ac22d9fd0fc1f72a43521cfd3,1385229168,27.263591,-81.078399,0
421163,2020-12-01 20:11:54,4745996322265,fraud_Adams-Barrows,health_fitness,32.84,Carrie,Washington,F,6114 Adams Harbor Suite 096,Kingsford Heights,IN,46346,41.4802,-86.6919,1423,"Psychologist, forensic",1998-10-07,f2014b47f56611149c23cf18c559dbf2,1385928714,41.419496,-86.376391,0
103159,2020-07-27 09:49:47,2285066385084291,fraud_Conroy-Cruickshank,gas_transport,48.92,Richard,Brown,M,17819 Jose Mount Suite 657,Heidelberg,MS,39439,31.882,-88.9981,4573,"Exhibitions officer, museum/gallery",1988-02-15,bf1de9a0a726194951b92c540cebf6ab,1374918587,31.786514,-88.380558,0
192917,2020-08-28 03:16:08,4584931703207308232,fraud_Turcotte-Halvorson,misc_pos,133.09,Amanda,Gomez,F,8152 Brittany Centers,Dallas,TX,75218,32.8463,-96.6972,1263321,"Designer, ceramics/pottery",1975-04-16,fe689628aeaeabebf0f0ac7a7c132cdc,1377659768,33.737505,-97.003659,0
367618,2020-11-10 17:32:38,60416207185,"fraud_Windler, Goodwin and Kovacek",home,124.35,Mary,Diaz,F,9886 Anita Drive,Fort Washakie,WY,82514,43.0048,-108.8964,1645,Information systems manager,1986-02-17,63031be2c23498394ed0c6364143f929,1384104758,43.497152,-108.25288700000002,0
130362,2020-08-05 12:54:49,4560395181594436016,fraud_Schoen Ltd,kids_pets,54.0,Angela,Taylor,F,6343 Ramirez Skyway Apt. 518,Lakeport,CA,95453,39.047,-122.9328,11256,Podiatrist,1972-10-18,8938ede45fee143f7c40b6ece2e03e00,1375707289,38.880544,-122.2247,0
258111,2020-09-23 22:25:18,30290551782700,fraud_Prosacco LLC,personal_care,56.58,John,Clarke,M,27909 Peter Motorway,Cadiz,KY,42211,36.802,-87.8286,13422,Commissioning editor,1961-09-03,551120b0035b93c2c1ed24df458e331b,1379975118,37.742956,-87.558379,0
24159,2020-06-29 14:13:49,2383461948823908,fraud_Fahey Inc,kids_pets,25.91,Patrick,Vaughan,M,651 Miller Common,Parsonsfield,ME,4047,43.745,-70.9092,1892,Audiological scientist,1956-03-02,7cd544f83d4278d871cb17a13073febd,1372515229,43.336862,-70.538267,0
177849,2020-08-23 01:48:40,3560318482131952,fraud_Friesen-D'Amore,gas_transport,50.68,William,Skinner,M,524 Wu Spurs Suite 894,Mount Hope,AL,35651,34.4793,-87.4769,1312,"Librarian, academic",1955-02-01,52c2783fb47ebe577484d7d1bcaf5439,1377222520,34.919528,-87.173374,0
313764,2020-10-18 19:42:55,2296006538441789,"fraud_Bernhard, Grant and Langworth",shopping_pos,9.42,Judy,Hogan,F,4970 Michelle Burgs,Brooklyn,NY,11217,40.6816,-73.9798,2504700,Medical sales representative,1999-09-01,3ac1b559bd99b54d7d62a7e45cbb6d63,1382125375,39.895504,-74.807642,0
139021,2020-08-09 06:58:56,4342532437704183,fraud_Spinka Inc,grocery_net,42.84,Kevin,Elliott,M,1852 Vincent Isle Suite 328,Newark Valley,NY,13811,42.2281,-76.1625,4354,Further education lecturer,1994-02-16,78581df0a3e925aa3427dddac8c498f5,1376031536,42.659456,-75.653136,0
377088,2020-11-15 15:35:44,6592861994408652,fraud_Romaguera Ltd,health_fitness,13.82,Ashley,Whitehead,F,58188 Madison Meadow Apt. 949,Cowlesville,NY,14037,42.8112,-78.4481,1166,Colour technologist,1983-06-12,b24935d9510ce469ac2ea58357e7024e,1384529744,41.860566,-77.471704,0
25764,2020-06-29 22:04:51,630425673344,fraud_Eichmann-Kilback,home,82.68,Bryan,Miller,M,411 Laurie Fords,Cass,WV,24927,38.388000000000005,-79.9906,365,Special effects artist,1970-03-14,21f7bdd425541b4234616d3b2e3abf6a,1372543491,37.787069,-80.01299399999999,0
379017,2020-11-16 07:54:10,4797297220948468262,fraud_Corwin-Collins,gas_transport,61.05,Erica,Briggs,F,3310 Davidson Spurs Apt. 107,Oolitic,IN,47451,38.8938,-86.5246,1228,Counsellor,1991-03-13,b62228b5d018fbcbbbfed6f8315ff6da,1384588450,38.480915,-86.408914,0
237018,2020-09-14 19:40:05,4873783502705038,"fraud_Kutch, Steuber and Gerhold",food_dining,55.33,Elizabeth,Maxwell,F,194 Goodman Fall Apt. 569,Burlington,WA,98233,48.4786,-122.3345,14871,Public house manager,1974-03-10,be3db74009f35e069e9199abc600d0b2,1379187605,48.551164,-121.95717,0
99419,2020-07-26 08:30:12,30266994494236,"fraud_Christiansen, Goyette and Schamberger",gas_transport,62.41,Sarah,Foster,F,77872 Andrea Glen Apt. 543,Ford,VA,23850,37.1349,-77.7364,1051,Chief Operating Officer,1976-11-21,f1ded464d386854a9be4955aa408f358,1374827412,37.855773,-77.888005,0
41818,2020-07-05 22:54:56,3567527758368741,fraud_Skiles LLC,home,4.58,Amanda,Vance,F,14601 Downs Skyway Apt. 440,Sterling City,TX,76951,31.8351,-101.0017,1143,"Scientist, biomedical",1962-03-19,ef9f63c7967b73c5e4d7d8cc74c3f5da,1373064896,32.462773,-101.577076,0
211077,2020-09-03 16:13:54,4708992452821239,"fraud_Kutch, Steuber and Gerhold",food_dining,28.79,Jared,Walters,M,3326 Hannah Fords,Cord,AR,72524,35.8184,-91.3375,376,"Designer, ceramics/pottery",1938-09-08,16d034feb760ab40bc9d032eb09c7eca,1378224834,35.385385,-90.534686,0
552651,2020-12-31 02:54:41,4658490815480264,"fraud_Altenwerth, Cartwright and Koss",shopping_net,327.1,Tara,Richards,F,4879 Cristina Station,Keisterville,PA,15449,39.9636,-79.7853,184,Systems developer,1945-11-04,a027b0be68bea03fb5cde4c29015cad5,1388458481,40.886506,-80.174557,0
86355,2020-07-21 02:26:10,4195740185974,fraud_Padberg-Welch,grocery_pos,85.04,Benjamin,Robinson,M,0701 John Ranch,Portland,OR,97210,45.5303,-122.7033,841711,"Engineer, building services",1963-04-04,2b4a53df0338b50913a5dfb4a904c3b6,1374373570,45.246516,-122.94116499999998,0
85881,2020-07-20 23:06:04,3506592072985012,fraud_Feil-Morar,health_fitness,49.76,Randy,Murphy,M,0356 Sarah Light,Ballwin,MO,63021,38.577,-90.5255,92608,"Engineer, communications",2001-07-26,ce067188750829964b8206eceb060d78,1374361564,39.423242,-90.384167,0
101584,2020-07-26 22:13:47,4191109180926792,fraud_Lind-Buckridge,entertainment,32.17,Jennifer,Spencer,F,477 Wheeler Burg,Amanda,OH,43102,39.6251,-82.7552,4512,Farm manager,1992-10-03,9a53a3b9abfd6de13601a63aebec99bc,1374876827,40.487653,-83.049673,0
347596,2020-11-02 12:52:59,180094419304907,fraud_Bogisich-Weimann,kids_pets,15.94,Sharon,Smith,F,17666 David Valleys,Sun City,CA,92585,33.7467,-117.1721,54287,"Designer, exhibition/display",1972-09-22,919a5df135beed6cdc48630f111f9a82,1383396779,33.130944,-118.049916,0
24175,2020-06-29 14:19:24,180048185037117,fraud_Hills-Boyer,personal_care,41.87,Mary,Wall,F,2481 Mills Lock,Plainfield,NJ,7060,40.6152,-74.415,71485,Leisure centre manager,1974-07-19,b278f424adf0e7738ba7eb8a910b0b88,1372515564,41.510923,-73.484478,0
372369,2020-11-13 08:31:19,371034293500716,"fraud_Huel, Hammes and Witting",grocery_pos,136.54,Jeremy,Jones,M,5758 Yates Center,Vinton,CA,96135,40.0235,-120.7986,128,Education administrator,1966-02-21,67eb04ca751f9da72b93d0180bd27270,1384331479,40.217836,-119.93393600000002,0
276861,2020-10-02 14:21:49,4707867759656333,fraud_Veum-Koelpin,travel,4.33,Susan,Shah,F,9016 Jordan Bypass Apt. 516,Cranks,KY,40820,36.7558,-83.1838,581,"Psychologist, counselling",1967-02-04,1bd019bc36648ceeb15da6f6e95fff72,1380723709,36.668436,-83.982339,0
238253,2020-09-15 04:40:24,342351256941125,fraud_Goodwin-Nitzsche,grocery_pos,188.02,Rebecca,Obrien,F,5619 Mendoza Inlet,Juliette,GA,31046,33.1194,-83.8235,3343,Theatre manager,1990-06-08,64cac150f2bff6832ac7152823c5b50b,1379220024,33.166159,-83.81563,0
6324,2020-06-23 01:51:21,4657269323674365,"fraud_Kutch, Hermiston and Farrell",gas_transport,64.47,Alicia,Mitchell,F,125 Kristen Dale,Grand Ridge,FL,32442,30.7148,-85.021,3699,Art gallery manager,1948-09-07,563a420b5d60e237056adf2a64a103b8,1371952281,31.211621,-85.467772,0
22731,2020-06-29 04:49:18,340953839692349,"fraud_Schumm, Bauch and Ondricka",grocery_pos,32.9,Tyler,Wright,M,615 Clarke Spring Apt. 172,Warren,MI,48088,42.5164,-82.9832,134056,"Doctor, hospital",1980-05-18,fd2e9505b3956c10db0623a30b227879,1372481358,42.271749,-83.021295,0
345123,2020-11-01 15:48:26,676148621961,fraud_Watsica LLC,personal_care,16.31,Jennifer,Vega,F,91644 Crystal Drives,Eagarville,IL,62023,39.1118,-89.7855,91,Materials engineer,1962-11-18,edb4aaf76f425a32436c24f27cc08863,1383320906,38.861055,-90.307669,0
466154,2020-12-12 13:34:44,377234009633447,fraud_Waelchi Inc,kids_pets,88.01,Theresa,Blackwell,F,43576 Kristina Islands,Shenandoah Junction,WV,25442,39.3716,-77.8229,1925,Systems developer,1966-02-14,b3660b1f7011d8dcccb8c6f1353b0999,1386855284,38.599977,-77.898253,0
461802,2020-12-11 09:36:21,584673555952,fraud_Stark-Batz,entertainment,52.59,Jessica,Jordan,F,071 Wise Trace,Coleharbor,ND,58531,47.5196,-101.2332,307,Make,1930-08-13,53032d54e1735f24e1063bb805b4bfe1,1386754581,48.198559,-101.416949,0
367147,2020-11-10 14:28:08,2720830304681674,"fraud_Haley, Batz and Auer",health_fitness,73.37,Melissa,Aguilar,F,21326 Taylor Squares Suite 708,Clarksville,TN,37040,36.522,-87.34899999999999,151785,Pathologist,1974-03-28,9e5e8387080ab7e176f45dbeb7502523,1384093688,36.320819,-87.11836600000001,0
196202,2020-08-29 15:07:30,376445266762684,fraud_Morissette LLC,entertainment,7.68,Rachel,Lowe,F,372 Jeffrey Course,Sutherland,NE,69165,41.1558,-101.136,1789,Insurance broker,1982-02-11,81f58da21227c394f011c2df34fbb5d2,1377788850,42.089659000000005,-101.045242,0
52022,2020-07-09 01:50:02,4587577161160601,"fraud_Rutherford, Homenick and Bergstrom",grocery_net,49.7,Tina,Lawrence,F,12444 Jacob Pines,Nobleboro,ME,4555,44.0943,-69.4828,1643,Financial trader,1976-04-12,02a4611ff76b1d140a7a81e222f0e007,1373334602,44.015428,-70.13152,0
446951,2020-12-07 20:46:01,6593250708747804,fraud_Fisher-Schowalter,shopping_net,6.31,Melissa,Meza,F,244 Abbott Parkway,Loxahatchee,FL,33470,26.7383,-80.27600000000001,26551,Paramedic,1977-01-04,105ce5dbbac1cf1ef5a2c6b502b30e9b,1386449161,25.965233,-80.6626,0
356158,2020-11-06 08:21:48,4092452671396169678,"fraud_Christiansen, Goyette and Schamberger",gas_transport,72.81,Jeffrey,Vargas,M,478 Alexandria Mount,Bolton,NC,28423,34.3091,-78.3372,2290,"Engineer, biomedical",1945-12-07,1e907a5841507ea7699940c7907d2845,1383726108,33.338747,-78.117357,0
321777,2020-10-21 18:51:52,3582754887089201,"fraud_O'Reilly, Mohr and Purdy",home,50.65,Terrance,Mckinney,M,42965 Christopher Fords Suite 659,Norman,AR,71960,34.4596,-93.6743,1383,Magazine features editor,1966-08-08,3c1b2b30e7d04551fbf2bafe48e82dd1,1382381512,34.96698,-93.681103,0
414164,2020-11-30 18:05:05,370818583810103,fraud_Upton PLC,entertainment,286.57,John,Davis,M,9670 Monroe Junctions,Rockwood,PA,15557,39.9373,-79.1865,3684,General practice doctor,1976-01-10,cc1b4808ed0bf6632e91633a8a74295c,1385834705,39.363666,-80.099964,0
322908,2020-10-22 12:51:09,3521417320836166,fraud_Morissette-Schaefer,personal_care,7.54,Angela,Hodges,F,08236 Kim Hill,Indianapolis,IN,46254,39.849,-86.272,910148,Firefighter,1975-11-30,e9c7d45e10941dcb1a37410e5dd72086,1382446269,40.215994,-86.188524,0
229159,2020-09-11 17:11:38,4319584480204988982,fraud_Erdman-Durgan,health_fitness,193.5,Kathleen,Nash,F,010 Salazar Walk,Cromona,KY,41810,37.1788,-82.695,502,Chief Financial Officer,1960-02-01,1f05d7fb4c364aa1694861bfa8d0d125,1378919498,38.148879,-82.964443,0
294449,2020-10-10 11:21:27,2229378226512508,fraud_Lemke-Gutmann,shopping_net,102.36,Thomas,Hale,M,949 Smith Parkway,Cazenovia,WI,53924,43.4987,-90.2796,1360,Occupational hygienist,1984-11-06,39a69ec54f90cab663235ae2dec0e9bd,1381404087,43.677620000000005,-91.015818,0
475779,2020-12-14 10:59:07,4952583804639909,fraud_Kling Inc,gas_transport,71.96,Patricia,Rodriguez,F,386 Randolph Throughway,Warren,OH,44483,41.2639,-80.8164,75903,Magazine features editor,1957-04-05,a657caae3b2bb28f42c785b7e1c89d38,1387018747,42.249913,-80.230515,0
547093,2020-12-29 16:52:55,3553629419254918,"fraud_Bahringer, Schoen and Corkery",shopping_pos,9.39,Sharon,Johnson,F,7202 Jeffrey Mills,Conway,WA,98238,48.34,-122.3456,85,"Research officer, political party",1984-09-01,0135f9f31feaa5debf16723a96978d71,1388335975,47.732046,-123.122573,0
461075,2020-12-11 03:36:02,571365235126,"fraud_Raynor, Reinger and Hagenes",gas_transport,71.52,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,e43318fb4167b9b58f649349dc712d46,1386732962,43.980537,-87.050614,0
304951,2020-10-14 06:16:23,4464457352619,fraud_Spinka Inc,grocery_net,24.42,Breanna,Rodriguez,F,118 Cabrera Springs Apt. 105,Lanark Village,FL,32323,29.8826,-84.5964,217,Television production assistant,1990-01-24,6197a7de5db7c5211715fe8527a5a1a0,1381731383,29.357714,-84.419579,0
490975,2020-12-17 16:20:41,30266994494236,fraud_Auer LLC,personal_care,5.26,Sarah,Foster,F,77872 Andrea Glen Apt. 543,Ford,VA,23850,37.1349,-77.7364,1051,Chief Operating Officer,1976-11-21,c816f7eedea813e22a0dcd41a77442ea,1387297241,36.492491,-78.728188,0
440475,2020-12-06 20:17:43,3585740823295298,fraud_Dare-Gibson,health_fitness,77.66,James,Greene,M,082 Hernandez Bypass Apt. 886,Quanah,TX,79252,34.2956,-99.7494,3202,"Librarian, public",1998-03-18,f5120e73f6556257f23b5d71dece7562,1386361063,33.742931,-100.709061,0
425257,2020-12-02 23:21:09,630441765090,fraud_Thiel-Thiel,entertainment,16.23,Susan,Washington,F,759 Erin Mount Suite 956,May,TX,76857,31.9571,-98.9656,1791,Corporate investment banker,1965-07-26,914a616fd285081aa416a63b1fefd66c,1386026469,31.424687,-98.890008,0
544253,2020-12-29 05:27:47,4536996888716062123,fraud_Erdman-Kertzmann,gas_transport,66.04,Nathan,Mendoza,M,767 Adam Mill Apt. 115,Espanola,NM,87533,35.9866,-106.0654,18408,Historic buildings inspector/conservation officer,1972-07-18,57a624416a4dbbf8a22e4acbc68fcff3,1388294867,35.483649,-105.613256,0
187833,2020-08-25 19:04:10,36485887555770,fraud_Spencer PLC,entertainment,79.75,Michael,Gross,M,230 Ryan Tunnel Apt. 025,Fulton,OH,43321,40.4971,-82.8342,267,Facilities manager,2005-01-29,278a415d4f87f6983a04e22094fb06b0,1377457450,40.885076,-82.812306,0
190019,2020-08-26 16:57:37,4169388510116,"fraud_Ritchie, Bradtke and Stiedemann",travel,9.6,Marcia,Molina,F,6744 Jimmy Extensions,Port Gibson,NY,14537,43.033,-77.1575,207,Database administrator,1962-09-27,f18405fc0d771c53de316cc495229631,1377536257,43.613664,-77.417845,0
121420,2020-08-02 22:39:50,213175487106448,fraud_Greenholt Ltd,health_fitness,6.39,Diane,Jackson,F,682 Mills Way Apt. 814,Rule,TX,79548,33.0771,-99.959,932,"Physicist, medical",1954-12-10,32ba0815d13ca8a68e5014f94df15d64,1375483190,33.834199,-99.556736,0
538541,2020-12-28 08:36:59,6593250708747804,fraud_Turcotte-Halvorson,misc_pos,26.73,Melissa,Meza,F,244 Abbott Parkway,Loxahatchee,FL,33470,26.7383,-80.27600000000001,26551,Paramedic,1977-01-04,3761cade4ce6b32ab86fdee93f6ea183,1388219819,27.734557,-79.44641800000001,0
170788,2020-08-19 23:08:15,30235438713303,fraud_Johnston-Casper,travel,958.48,James,Baldwin,M,3603 Mitchell Court,Winfield,WV,25213,38.5072,-81.89,5512,Exhibition designer,1980-03-24,be4991388bdeecb6442e22131286c098,1376953695,37.568962,-81.756295,0
277554,2020-10-02 21:24:44,630423337322,fraud_Gaylord-Powlowski,home,35.35,Stephanie,Gill,F,43039 Riley Greens Suite 393,Orient,WA,99160,48.8878,-118.2105,149,Special educational needs teacher,1978-06-21,38a1b05d9cfede9987025a5ad8b5caaf,1380749084,48.751161,-118.142684,0
318284,2020-10-20 06:47:36,2296006538441789,"fraud_Kutch, Hermiston and Farrell",gas_transport,70.51,Judy,Hogan,F,4970 Michelle Burgs,Brooklyn,NY,11217,40.6816,-73.9798,2504700,Medical sales representative,1999-09-01,2c6b4add2684016a4a458966087d52a2,1382251656,39.965331,-74.31630799999999,0
441935,2020-12-07 01:54:54,3589289942931264,"fraud_Harris, Gusikowski and Heaney",grocery_net,38.56,Paula,Estrada,F,350 Stacy Glens,Spencer,SD,57374,43.7557,-97.5936,343,"Development worker, international aid",1972-03-05,53b5072301d56060723e598978c10d61,1386381294,42.930287,-98.563714,0
21353,2020-06-28 20:07:12,3543591270174051,"fraud_Kuhic, Bins and Pfeffer",shopping_net,3.24,Margaret,Lam,F,6911 Nicholas Keys Apt. 237,Armagh,PA,15920,40.4603,-79.0097,922,Early years teacher,1972-10-04,0a719a8f4b3356bd8e09262ac8739ec3,1372450032,40.585832,-79.089959,0
290818,2020-10-08 11:34:57,4600155880464,fraud_Marks Inc,gas_transport,62.63,Charles,Copeland,M,92213 Lee Well,West Palm Beach,FL,33404,26.7832,-80.0638,459921,"Administrator, arts",1969-09-08,f8e9cb576de16d4e5cc57fc6cb752391,1381232097,26.424477000000003,-81.00983000000001,0
350966,2020-11-03 14:06:57,6592243974328236,fraud_Kutch-Wilderman,home,4.52,Philip,Hart,M,97405 Vazquez Plains,Montgomery,AL,36111,32.3374,-86.2715,214703,"Chemist, analytical",1994-10-07,ecd1c7b6cf31d796295e7fd89f8333b8,1383487617,32.841669,-85.6557,0
406058,2020-11-28 14:18:32,377113842678100,fraud_Lubowitz-Walter,kids_pets,90.92,Billy,Gallagher,M,673 Delgado Burg,Greenwich,NJ,8323,39.4055,-75.3209,804,Insurance risk surveyor,1965-03-25,938cb33cace116a14afd66e1c891a792,1385648312,40.28401,-76.075326,0
345127,2020-11-01 15:50:11,4861310130652566408,fraud_Pacocha-Weissnat,kids_pets,38.18,Ashley,Cruz,F,65417 Walsh Radial Suite 691,Saint Amant,LA,70774,30.2385,-90.8435,10076,"Surveyor, rural practice",1977-12-16,00ee344161f775665355ea0bef68ae6b,1383321011,29.608579,-90.223009,0
477615,2020-12-14 16:58:08,503874407318,fraud_Gerhold LLC,home,57.58,Andrew,Mcgee,M,4130 Tiffany Glen Apt. 562,San Antonio,TX,78248,29.5894,-98.5201,1595797,Exhibition designer,1975-12-28,8ee095c842491ed3f727dbde16070fc9,1387040288,29.300101,-97.715753,0
476002,2020-12-14 12:03:00,3593118134380341,fraud_White and Sons,home,36.45,Laura,Casey,F,6114 Moran Way,Steuben,ME,4680,44.4971,-67.9503,1131,Make,1959-05-10,05b28f81cc91293a788b5f6d7d6c4ed1,1387022580,45.287587,-68.294236,0
528304,2020-12-26 05:02:21,213161869125933,fraud_Rodriguez Group,gas_transport,33.63,Monica,Lane,F,3270 Scott Islands,East Andover,ME,4226,44.6084,-70.6993,190,Animal nutritionist,1970-04-17,9194dcede8e1edeff5bf52f8a8eab50a,1388034141,44.385742,-70.004199,0
95793,2020-07-24 20:14:24,30404291151692,fraud_Pouros-Haag,shopping_pos,2.17,Savannah,Lewis,F,537 Walker Freeway,North Tonawanda,NY,14120,43.0498,-78.851,45100,Ambulance person,1993-10-25,75b2b0f0c319f1816ba14d51f0c2e067,1374696864,43.510333,-77.997058,0
246957,2020-09-19 15:02:05,4810839835482794272,fraud_Collier LLC,home,2.96,Carolyn,Perez,F,433 Blake Roads Suite 967,Wheaton,MO,64874,36.7651,-94.0492,760,Production manager,1985-08-31,61048a82976d020cc1cee814803ecbff,1379602925,36.520319,-93.580552,0
541107,2020-12-28 17:34:52,6538441737335434,"fraud_Schultz, Simonis and Little",grocery_pos,71.61,Gina,Grimes,F,444 Robert Mews,Clarks Mills,PA,16114,41.3851,-80.1752,606,Energy manager,1997-09-22,554d5a46646453eccb87b27ffec69c30,1388252092,40.577768,-79.551736,0
176265,2020-08-22 11:59:08,3527536963490470,"fraud_Lind, Huel and McClure",gas_transport,55.52,Teresa,Stein,F,2838 White Fields Apt. 473,Brunson,SC,29911,32.9413,-81.1807,1725,Social researcher,1974-12-05,f233502a9c839528482fc0e951d9e222,1377172748,33.912513,-81.00112,0
427703,2020-12-03 18:27:42,340953839692349,fraud_Leannon-Ward,food_dining,9.37,Tyler,Wright,M,615 Clarke Spring Apt. 172,Warren,MI,48088,42.5164,-82.9832,134056,"Doctor, hospital",1980-05-18,83bbb96f4930d2b81629f91f1cccdc44,1386095262,43.143207,-83.14893000000001,0
8758,2020-06-23 17:44:26,4939976756738216,fraud_Heathcote LLC,shopping_net,5.48,Michelle,Johnston,F,3531 Hamilton Highway,Roma,TX,78584,26.4215,-99.0025,18128,IT trainer,1990-11-07,071a5b14302f8b633519726eff962349,1372009466,26.816121000000003,-99.909213,0
169152,2020-08-19 02:43:24,4450831335606294,"fraud_Schultz, Simonis and Little",grocery_pos,120.57,Donna,Davis,F,6760 Donovan Lakes,Clayton,OK,74536,34.5906,-95.38,1760,Occupational psychologist,1972-01-20,ad426eef35d84912e5bd3897d6dd7112,1376880204,34.425921,-94.618419,0
194725,2020-08-28 22:02:40,4996263498048679,fraud_Skiles LLC,home,9.81,Kendra,King,F,154 Hernandez Keys,Smith River,CA,95567,41.9404,-124.1587,1930,Web designer,1983-06-13,1cf9dc381a55db5298c255ec21df1da4,1377727360,41.726739,-124.475023,0
259772,2020-09-24 22:06:48,2254917871818484,"fraud_Willms, Kris and Bergnaum",shopping_pos,3.25,Margaret,Gibson,F,382 Williams Stream Suite 197,Scotland,MD,20687,38.0828,-76.3477,313,Insurance underwriter,1976-03-26,a752b99ace46d9b2d66d274f4d7d001d,1380060408,37.848102,-76.549486,0
370555,2020-11-12 07:04:33,4956828990005111019,fraud_Skiles-Ankunding,grocery_net,32.43,Kenneth,Robinson,M,269 Sanchez Rapids,Elizabeth,NJ,7208,40.6747,-74.2239,124967,Operational researcher,1980-12-21,02617374391c6b20c9ca32ac63827eb2,1384239873,41.481585,-73.91386700000001,0
329494,2020-10-25 18:33:03,372246459334925,fraud_Breitenberg-Hermiston,kids_pets,24.63,Rick,Martinez,M,062 Poole Hollow Apt. 815,Deadwood,SD,57732,44.3566,-103.6999,1979,Multimedia programmer,1970-03-13,6376652db80beb60cd4e1f772de755d9,1382725983,44.489391,-104.617115,0
433702,2020-12-05 11:17:15,3528407217576457,fraud_Kuvalis Ltd,gas_transport,69.05,Patricia,Leach,F,71309 Martinez Stravenue,Kingsport,TN,37663,36.4715,-82.4834,87124,Warden/ranger,1987-02-14,a94c27e3e30a4171187dc17bdec974d8,1386242235,36.758113,-81.71143599999999,0
60223,2020-07-12 12:26:40,4239436242473,fraud_Altenwerth-Kilback,home,104.2,James,Leon,M,826 Benjamin Stravenue,Alexandria,VA,22311,38.832,-77.12,321490,"Scientist, biomedical",1991-10-04,32cbc21338a1210e56257b4e498f9526,1373632000,38.960188,-77.742716,0
332749,2020-10-26 19:21:07,2356276337669917,fraud_Jewess LLC,shopping_pos,5.69,Benjamin,Harris,M,0881 Lori Pines,Chester,MD,21619,38.9583,-76.2842,5848,Paediatric nurse,1981-02-15,d5fe65c041701fbaa05fbb0c7bf545ea,1382815267,39.340176,-76.384209,0
258728,2020-09-24 08:55:17,343746486082492,fraud_Runolfsson and Sons,grocery_net,54.47,Jeffrey,Munoz,M,836 Stephanie Union,Cedar,MI,49621,44.8605,-85.8138,3096,"Social research officer, government",1975-10-11,303ef4edc1d61957ffb5c677f75c6c58,1380012917,44.166561,-84.855352,0
338176,2020-10-29 00:25:10,180084576295055,fraud_Padberg-Welch,grocery_pos,144.18,David,Kirby,M,133 Alyssa Plains,Lolita,TX,77971,28.7724,-96.4793,911,Archaeologist,1970-01-18,13ba67dd71382879fb08c15df2220c4b,1383006310,28.793577000000003,-96.762383,0
